Cycle,Stress,Cycle,Stress,Cycle,Stress
37415,444.6530339,115952,462.9745597,,
37416,444.6530339,115953,462.9745597,,
37417,444.6530339,115954,462.9745597,,
37418,444.6530339,115955,462.9745597,,
37419,444.6530339,115956,462.9745597,,
37420,444.6530339,115957,462.9745597,,
37421,444.6530339,115958,462.9745597,,
37422,444.6530339,115959,462.9745597,,
37423,444.6530339,115960,462.9745597,,
37424,444.6530339,115961,462.9745597,,
37425,444.6530339,115962,462.9745597,,
37426,444.6530339,115963,462.9745597,,
37427,444.6530339,115964,462.9745597,,
37428,444.6530339,115965,462.9745597,,
37429,444.6530339,115966,462.9745597,,
37430,444.6530339,115967,462.9745597,,
37431,444.6530339,115968,462.9745597,,
37432,444.6530339,115969,462.9745597,,
37433,444.6530339,115970,462.9745597,,
37434,444.6530339,115971,462.9745597,,
37435,444.6530339,115972,462.9745597,,
37436,444.6530339,115973,462.9745597,,
37437,444.6530339,115974,462.9745597,,
37438,444.6530339,115975,462.9745597,,
37439,444.6530339,115976,462.9745597,,
37440,444.6530339,115977,462.9745597,,
37441,444.6530339,115978,462.9745597,,
37442,444.6530339,115979,462.9745597,,
37443,444.6530339,115980,462.9745597,,
37444,444.6530339,115981,462.9745597,,
37445,444.6530339,115982,462.9745597,,
37446,444.6530339,115983,462.9745597,,
37447,444.6530339,115984,462.9745597,,
37448,444.6530339,115985,462.9745597,,
37449,444.6530339,115986,462.9745597,,
37450,444.6530339,115987,462.9745597,,
37451,444.6530339,115988,462.9745597,,
37452,444.6530339,115989,462.9745597,,
37453,444.6530339,115990,462.9745597,,
37454,444.6530339,115991,462.9745597,,
37455,444.6530339,115992,462.9745597,,
37456,444.6530339,115993,462.9745597,,
37457,444.6530339,115994,462.9745597,,
37458,444.6530339,115995,462.9745597,,
37459,444.6530339,115996,462.9745597,,
37460,444.6530339,115997,462.9745597,,
37461,444.6530339,115998,462.9745597,,
37462,444.6530339,115999,462.9745597,,
37463,444.6530339,116000,462.9745597,,
37464,444.6530339,116001,462.9745597,,
37465,444.6530339,116002,462.9745597,,
37466,444.6530339,116003,462.9745597,,
37467,444.6530339,116004,462.9745597,,
37468,444.6530339,116005,462.9745597,,
37469,444.6530339,116006,462.9745597,,
37470,444.6530339,116007,462.9745597,,
37471,444.6530339,116008,462.9745597,,
37472,444.6530339,116009,462.9745597,,
37473,444.6530339,116010,462.9745597,,
37474,444.6530339,116011,462.9745597,,
37475,444.6530339,116012,462.9745597,,
37476,444.6530339,116013,462.9745597,,
37477,444.6530339,116014,462.9745597,,
37478,444.6530339,116015,462.9745597,,
37479,444.6530339,116016,462.9745597,,
37480,444.6530339,116017,462.9745597,,
37481,444.6530339,116018,462.9745597,,
37482,444.6530339,116019,462.9745597,,
37483,444.6530339,116020,462.9745597,,
37484,444.6530339,116021,462.9745597,,
37485,444.6530339,116022,462.9745597,,
37486,444.6530339,116023,462.9745597,,
37487,444.6530339,116024,462.9745597,,
37488,444.6530339,116025,462.9745597,,
37489,444.6530339,116026,462.9745597,,
37490,444.6530339,116027,462.9745597,,
37491,444.6530339,116028,462.9745597,,
37492,444.6530339,116029,462.9745597,,
37493,444.6530339,116030,462.9745597,,
37494,444.6530339,116031,462.9745597,,
37495,444.6530339,116032,462.9745597,,
37496,444.6530339,116033,462.9745597,,
37497,444.6530339,116034,462.9745597,,
37498,444.6530339,116035,462.9745597,,
37499,444.6530339,116036,462.9745597,,
37500,444.6530339,116037,462.9745597,,
37501,444.6530339,116038,462.9745597,,
37502,444.6530339,116039,462.9745597,,
37503,444.6530339,116040,462.9745597,,
37504,444.6530339,116041,462.9745597,,
37505,444.6530339,116042,462.9745597,,
37506,444.6530339,116043,462.9745597,,
37507,444.6530339,116044,462.9745597,,
37508,444.6530339,116045,462.9745597,,
37509,444.6530339,116046,462.9745597,,
37510,444.6530339,116047,462.9745597,,
37511,444.6530339,116048,462.9745597,,
37512,444.6530339,116049,462.9745597,,
37513,444.6530339,116050,462.9745597,,
37514,444.6530339,116051,462.9745597,,
37515,444.6530339,116052,462.9745597,,
37516,444.6530339,116053,462.9745597,,
37517,444.6530339,116054,462.9745597,,
37518,444.6530339,116055,462.9745597,,
37519,444.6530339,116056,462.9745597,,
37520,444.6530339,116057,462.9745597,,
37521,444.6530339,116058,462.9745597,,
37522,444.6530339,116059,462.9745597,,
37523,444.6530339,116060,462.9745597,,
37524,444.6530339,116061,462.9745597,,
37525,444.6530339,116062,462.9745597,,
37526,444.6530339,116063,462.9745597,,
37527,444.6530339,116064,462.9745597,,
37528,444.6530339,116065,462.9745597,,
37529,444.6530339,116066,462.9745597,,
37530,444.6530339,116067,462.9745597,,
37531,444.6530339,116068,462.9745597,,
37532,444.6530339,116069,462.9745597,,
37533,444.6530339,116070,462.9745597,,
37534,444.6530339,116071,462.9745597,,
37535,444.6530339,116072,462.9745597,,
37536,444.6530339,116073,462.9745597,,
37537,444.6530339,116074,462.9745597,,
37538,444.6530339,116075,462.9745597,,
37539,444.6530339,116076,462.9745597,,
37540,444.6530339,116077,462.9745597,,
37541,444.6530339,116078,462.9745597,,
37542,444.6530339,116079,462.9745597,,
37543,444.6530339,116080,462.9745597,,
37544,444.6530339,116081,462.9745597,,
37545,444.6530339,116082,462.9745597,,
37546,444.6530339,116083,462.9745597,,
37547,444.6530339,116084,462.9745597,,
37548,444.6530339,116085,462.9745597,,
37549,444.6530339,116086,462.9745597,,
37550,444.6530339,116087,462.9745597,,
37551,444.6530339,116088,462.9745597,,
37552,444.6530339,116089,462.9745597,,
37553,444.6530339,116090,462.9745597,,
37554,444.6530339,116091,462.9745597,,
37555,444.6530339,116092,462.9745597,,
37556,444.6530339,116093,462.9745597,,
37557,444.6530339,116094,462.9745597,,
37558,444.6530339,116095,462.9745597,,
37559,444.6530339,116096,462.9745597,,
37560,444.6530339,116097,462.9745597,,
37561,444.6530339,116098,462.9745597,,
37562,444.6530339,116099,462.9745597,,
37563,444.6530339,116100,462.9745597,,
37564,444.6530339,116101,462.9745597,,
37565,444.6530339,116102,462.9745597,,
37566,444.6530339,116103,462.9745597,,
37567,444.6530339,116104,462.9745597,,
37568,444.6530339,116105,462.9745597,,
37569,444.6530339,116106,462.9745597,,
37570,444.6530339,116107,462.9745597,,
37571,444.6530339,116108,462.9745597,,
37572,444.6530339,116109,462.9745597,,
37573,444.6530339,116110,462.9745597,,
37574,444.6530339,116111,462.9745597,,
37575,444.6530339,116112,462.9745597,,
37576,444.6530339,116113,462.9745597,,
37577,444.6530339,116114,462.9745597,,
37578,444.6530339,116115,462.9745597,,
37579,444.6530339,116116,462.9745597,,
37580,444.6530339,116117,462.9745597,,
37581,444.6530339,116118,462.9745597,,
37582,444.6530339,116119,462.9745597,,
37583,444.6530339,116120,462.9745597,,
37584,444.6530339,116121,462.9745597,,
37585,444.6530339,116122,462.9745597,,
37586,444.6530339,116123,462.9745597,,
37587,444.6530339,116124,462.9745597,,
37588,444.6530339,116125,462.9745597,,
37589,444.6530339,116126,462.9745597,,
37590,444.6530339,116127,462.9745597,,
37591,444.6530339,116128,462.9745597,,
37592,444.6530339,116129,462.9745597,,
37593,444.6530339,116130,462.9745597,,
37594,444.6530339,116131,462.9745597,,
37595,444.6530339,116132,462.9745597,,
37596,444.6530339,116133,462.9745597,,
37597,444.6530339,116134,462.9745597,,
37598,444.6530339,116135,462.9745597,,
37599,444.6530339,116136,462.9745597,,
37600,444.6530339,116137,462.9745597,,
37601,444.6530339,116138,462.9745597,,
37602,444.6530339,116139,462.9745597,,
37603,444.6530339,116140,462.9745597,,
37604,444.6530339,116141,462.9745597,,
37605,444.6530339,116142,462.9745597,,
37606,444.6530339,116143,462.9745597,,
37607,444.6530339,116144,462.9745597,,
37608,444.6530339,116145,462.9745597,,
37609,444.6530339,116146,462.9745597,,
37610,444.6530339,116147,462.9745597,,
37611,444.6530339,116148,462.9745597,,
37612,444.6530339,116149,462.9745597,,
37613,444.6530339,116150,462.9745597,,
37614,444.6530339,116151,462.9745597,,
37615,444.6530339,116152,463.3918792,,
37616,444.6530339,116153,463.3918792,,
37617,444.6530339,116154,463.3918792,,
37618,444.6530339,116155,463.3918792,,
37619,444.6530339,116156,463.3918792,,
37620,444.6530339,116157,463.3918792,,
37621,444.6530339,116158,463.3918792,,
37622,444.6530339,116159,463.3918792,,
37623,444.6530339,116160,463.3918792,,
37624,444.6530339,116161,463.3918792,,
37625,444.6530339,116162,463.3918792,,
37626,444.6530339,116163,463.3918792,,
37627,444.6530339,116164,463.3918792,,
37628,444.6530339,116165,463.3918792,,
37629,444.6530339,116166,463.3918792,,
37630,444.6530339,116167,463.3918792,,
37631,444.6530339,116168,463.3918792,,
37632,444.6530339,116169,463.3918792,,
37633,444.6530339,116170,463.3918792,,
37634,444.6530339,116171,463.3918792,,
37635,444.6530339,116172,463.3918792,,
37636,444.6530339,116173,463.3918792,,
37637,444.6530339,116174,463.3918792,,
37638,444.6530339,116175,463.3918792,,
37639,444.6530339,116176,463.3918792,,
37640,444.6530339,116177,463.3918792,,
37641,444.6530339,116178,463.3918792,,
37642,444.6530339,116179,463.3918792,,
37643,444.6530339,116180,463.3918792,,
37644,444.6530339,116181,463.3918792,,
37645,444.6530339,116182,463.3918792,,
37646,444.6530339,116183,463.3918792,,
37647,444.6530339,116184,463.3918792,,
37648,444.6530339,116185,463.3918792,,
37649,444.6530339,116186,463.3918792,,
37650,444.6530339,116187,463.3918792,,
37651,444.6530339,116188,463.3918792,,
37652,444.6530339,116189,463.3918792,,
37653,444.6530339,116190,463.3918792,,
37654,444.6530339,116191,463.3918792,,
37655,444.6530339,116192,463.3918792,,
37656,444.6530339,116193,463.3918792,,
37657,444.6530339,116194,463.3918792,,
37658,444.6530339,116195,463.3918792,,
37659,444.6530339,116196,463.3918792,,
37660,444.6530339,116197,463.3918792,,
37661,444.6530339,116198,463.3918792,,
37662,444.6530339,116199,463.3918792,,
37663,444.6530339,116200,463.3918792,,
37664,444.6530339,116201,463.3918792,,
37665,444.6530339,116202,463.3918792,,
37666,444.6530339,116203,463.3918792,,
37667,444.6530339,116204,463.3918792,,
37668,444.6530339,116205,463.3918792,,
37669,444.6530339,116206,463.3918792,,
37670,444.6530339,116207,463.3918792,,
37671,444.6530339,116208,463.3918792,,
37672,444.6530339,116209,463.3918792,,
37673,444.6530339,116210,463.3918792,,
37674,444.6530339,116211,463.3918792,,
37675,444.6530339,116212,463.3918792,,
37676,444.6530339,116213,463.3918792,,
37677,444.6530339,116214,463.3918792,,
37678,444.6530339,116215,463.3918792,,
37679,444.6530339,116216,463.3918792,,
37680,444.6530339,116217,463.3918792,,
37681,444.6530339,116218,463.3918792,,
37682,444.6530339,116219,463.3918792,,
37683,444.6530339,116220,463.3918792,,
37684,444.6530339,116221,463.3918792,,
37685,444.6530339,116222,463.3918792,,
37686,444.6530339,116223,463.3918792,,
37687,444.6530339,116224,463.3918792,,
37688,444.6530339,116225,463.3918792,,
37689,444.6530339,116226,463.3918792,,
37690,444.6530339,116227,463.3918792,,
37691,444.6530339,116228,463.3918792,,
37692,444.6530339,116229,463.3918792,,
37693,444.6530339,116230,463.3918792,,
37694,444.6530339,116231,463.3918792,,
37695,444.6530339,116232,463.3918792,,
37696,444.6530339,116233,463.3918792,,
37697,444.6530339,116234,463.3918792,,
37698,444.6530339,116235,463.3918792,,
37699,444.6530339,116236,463.3918792,,
37700,444.6530339,116237,463.3918792,,
37701,444.6530339,116238,463.3918792,,
37702,444.6530339,116239,463.3918792,,
37703,444.6530339,116240,463.3918792,,
37704,444.6530339,116241,463.3918792,,
37705,444.6530339,116242,463.3918792,,
37706,444.6530339,116243,463.3918792,,
37707,444.6530339,116244,463.3918792,,
37708,444.6530339,116245,463.3918792,,
37709,444.6530339,116246,463.3918792,,
37710,444.6530339,116247,463.3918792,,
37711,444.6530339,116248,463.3918792,,
37712,444.6530339,116249,463.3918792,,
37713,444.6530339,116250,463.3918792,,
37714,444.6530339,116251,463.3918792,,
37715,444.6530339,116252,463.3918792,,
37716,444.6530339,116253,463.3918792,,
37717,444.6530339,116254,463.3918792,,
37718,444.6530339,116255,463.3918792,,
37719,444.6530339,116256,463.3918792,,
37720,444.6530339,116257,463.3918792,,
37721,444.6530339,116258,463.3918792,,
37722,444.6530339,116259,463.3918792,,
37723,444.6530339,116260,463.3918792,,
37724,444.6530339,116261,463.3918792,,
37725,444.6530339,116262,463.3918792,,
37726,444.6530339,116263,463.3918792,,
37727,444.6530339,116264,463.3918792,,
37728,444.6530339,116265,463.3918792,,
37729,444.6530339,116266,463.3918792,,
37730,444.6530339,116267,463.3918792,,
37731,444.6530339,116268,463.3918792,,
37732,444.6530339,116269,463.3918792,,
37733,444.6530339,116270,463.3918792,,
37734,444.6530339,116271,463.3918792,,
37735,444.6530339,116272,463.3918792,,
37736,444.6530339,116273,463.3918792,,
37737,444.6530339,116274,463.3918792,,
37738,444.6530339,116275,463.3918792,,
37739,444.6530339,116276,463.3918792,,
37740,444.6530339,116277,463.3918792,,
37741,444.6530339,116278,463.3918792,,
37742,444.6530339,116279,463.3918792,,
37743,444.6530339,116280,463.3918792,,
37744,444.6530339,116281,463.3918792,,
37745,444.6530339,116282,463.3918792,,
37746,444.6530339,116283,463.3918792,,
37747,444.6530339,116284,463.3918792,,
37748,444.6530339,116285,463.3918792,,
37749,444.6530339,116286,463.3918792,,
37750,444.6530339,116287,463.3918792,,
37751,444.6530339,116288,463.3918792,,
37752,444.6530339,116289,463.3918792,,
37753,444.6530339,116290,463.3918792,,
37754,444.6530339,116291,463.3918792,,
37755,444.6530339,116292,463.3918792,,
37756,444.6530339,116293,463.3918792,,
37757,444.6530339,116294,463.3918792,,
37758,444.6530339,116295,463.3918792,,
37759,444.6530339,116296,463.3918792,,
37760,444.6530339,116297,463.3918792,,
37761,444.6530339,116298,463.3918792,,
37762,444.6530339,116299,463.3918792,,
37763,444.6530339,116300,463.3918792,,
37764,444.6530339,116301,463.3918792,,
37765,444.6530339,116302,463.3918792,,
37766,444.6530339,116303,463.3918792,,
37767,444.6530339,116304,463.3918792,,
37768,444.6530339,116305,463.3918792,,
37769,444.6530339,116306,463.3918792,,
37770,444.6530339,116307,463.3918792,,
37771,444.6530339,116308,463.3918792,,
37772,444.6530339,116309,463.3918792,,
37773,444.6530339,116310,463.3918792,,
37774,444.6530339,116311,463.3918792,,
37775,444.6530339,116312,463.3918792,,
37776,444.6530339,116313,463.3918792,,
37777,444.6530339,116314,463.3918792,,
37778,444.6530339,116315,463.3918792,,
37779,444.6530339,116316,463.3918792,,
37780,444.6530339,116317,463.3918792,,
37781,444.6530339,116318,463.3918792,,
37782,444.6530339,116319,463.3918792,,
37783,444.6530339,116320,463.3918792,,
37784,444.6530339,116321,463.3918792,,
37785,444.6530339,116322,463.3918792,,
37786,444.6530339,116323,463.3918792,,
37787,444.6530339,116324,463.3918792,,
37788,444.6530339,116325,463.3918792,,
37789,444.6530339,116326,463.3918792,,
37790,444.6530339,116327,463.3918792,,
37791,444.6530339,116328,463.3918792,,
37792,444.6530339,116329,463.3918792,,
37793,444.6530339,116330,463.3918792,,
37794,444.6530339,116331,463.3918792,,
37795,444.6530339,116332,463.3918792,,
37796,444.6530339,116333,463.3918792,,
37797,444.6530339,116334,463.3918792,,
37798,444.6530339,116335,463.3918792,,
37799,444.6530339,116336,463.3918792,,
37800,444.6530339,116337,463.3918792,,
37801,444.6530339,116338,463.3918792,,
37802,444.6530339,116339,463.3918792,,
37803,444.6530339,116340,463.3918792,,
37804,444.6530339,116341,463.3918792,,
37805,444.6530339,116342,463.3918792,,
37806,444.6530339,116343,463.3918792,,
37807,444.6530339,116344,463.3918792,,
37808,444.6530339,116345,463.3918792,,
37809,444.6530339,116346,463.3918792,,
37810,444.6530339,116347,463.3918792,,
37811,444.6530339,116348,463.3918792,,
37812,444.6530339,116349,463.3918792,,
37813,444.6530339,116350,463.3918792,,
37814,444.6530339,116351,463.3918792,,
37815,444.6530339,116352,463.3918792,,
37816,444.6530339,116353,463.3918792,,
37817,444.6530339,116354,463.3918792,,
37818,444.6530339,116355,463.3918792,,
37819,444.6530339,116356,463.3918792,,
37820,444.6530339,116357,463.3918792,,
37821,444.6530339,116358,463.3918792,,
37822,444.6530339,116359,463.3918792,,
37823,444.6530339,116360,463.3918792,,
37824,444.6530339,116361,463.3918792,,
37825,444.6530339,116362,463.3918792,,
37826,444.6530339,116363,463.3918792,,
37827,444.6530339,116364,463.3918792,,
37828,444.6530339,116365,463.3918792,,
37829,444.6530339,116366,463.3918792,,
37830,444.6530339,116367,463.3918792,,
37831,444.6530339,116368,463.3918792,,
37832,444.6530339,116369,463.3918792,,
37833,444.6530339,116370,463.3918792,,
37834,444.6530339,116371,463.3918792,,
37835,444.6530339,116372,463.3918792,,
37836,444.6530339,116373,463.3918792,,
37837,444.6530339,116374,463.3918792,,
37838,444.6530339,116375,463.3918792,,
37839,444.6530339,116376,463.3918792,,
37840,444.6530339,116377,463.3918792,,
37841,444.6530339,116378,463.3918792,,
37842,444.6530339,116379,463.3918792,,
37843,444.6530339,116380,463.3918792,,
37844,444.6530339,116381,463.3918792,,
37845,444.6530339,116382,463.3918792,,
37846,444.6530339,116383,463.3918792,,
37847,444.6530339,116384,463.3918792,,
37848,444.6530339,116385,463.3918792,,
37849,444.6530339,116386,463.3918792,,
37850,444.6530339,116387,463.3918792,,
37851,444.6530339,116388,463.3918792,,
37852,444.6530339,116389,463.3918792,,
37853,444.6530339,116390,463.3918792,,
37854,444.6530339,116391,463.3918792,,
37855,444.6530339,116392,463.3918792,,
37856,444.6530339,116393,463.3918792,,
37857,444.6530339,116394,463.3918792,,
37858,444.6530339,116395,463.3918792,,
37859,444.6530339,116396,463.3918792,,
37860,444.6530339,116397,463.3918792,,
37861,444.6530339,116398,463.3918792,,
37862,444.6530339,116399,463.3918792,,
37863,444.6530339,116400,463.3918792,,
37864,444.6530339,116401,463.3918792,,
37865,444.6530339,116402,463.3918792,,
37866,444.6530339,116403,463.3918792,,
37867,444.6530339,116404,463.3918792,,
37868,444.6530339,116405,463.3918792,,
37869,444.6530339,116406,463.3918792,,
37870,444.6530339,116407,463.3918792,,
37871,444.6530339,116408,463.3918792,,
37872,444.6530339,116409,463.3918792,,
37873,444.6530339,116410,463.3918792,,
37874,444.6530339,116411,463.3918792,,
37875,444.6530339,116412,463.3918792,,
37876,444.6530339,116413,463.3918792,,
37877,444.6530339,116414,463.3918792,,
37878,444.6530339,116415,463.3918792,,
37879,444.6530339,116416,463.3918792,,
37880,444.6530339,116417,463.3918792,,
37881,444.6530339,116418,463.3918792,,
37882,444.6530339,116419,463.3918792,,
37883,444.6530339,116420,463.3918792,,
37884,444.6530339,116421,463.3918792,,
37885,444.6530339,116422,463.3918792,,
37886,444.6530339,116423,463.3918792,,
37887,444.6530339,116424,463.3918792,,
37888,444.6530339,116425,463.3918792,,
37889,444.6530339,116426,463.3918792,,
37890,444.6530339,116427,463.3918792,,
37891,444.6530339,116428,463.3918792,,
37892,444.6530339,116429,463.3918792,,
37893,444.6530339,116430,463.3918792,,
37894,444.6530339,116431,463.3918792,,
37895,444.6530339,116432,463.3918792,,
37896,444.6530339,116433,463.3918792,,
37897,444.6530339,116434,463.3918792,,
37898,444.6530339,116435,463.3918792,,
37899,444.6530339,116436,463.3918792,,
37900,444.6530339,116437,463.3918792,,
37901,444.6530339,116438,463.3918792,,
37902,444.6530339,116439,463.3918792,,
37903,444.6530339,116440,463.3918792,,
37904,444.6530339,116441,463.3918792,,
37905,444.6530339,116442,463.3918792,,
37906,444.6530339,116443,463.3918792,,
37907,444.6530339,116444,463.3918792,,
37908,444.6530339,116445,463.3918792,,
37909,444.6530339,116446,463.3918792,,
37910,444.6530339,116447,463.3918792,,
37911,444.6530339,116448,463.3918792,,
37912,444.6530339,116449,463.3918792,,
37913,444.6530339,116450,463.3918792,,
37914,444.6530339,116451,463.3918792,,
37915,444.6530339,116452,463.3918792,,
37916,444.6530339,116453,463.3918792,,
37917,444.6530339,116454,463.3918792,,
37918,444.6530339,116455,463.3918792,,
37919,444.6530339,116456,463.3918792,,
37920,444.6530339,116457,463.3918792,,
37921,444.6530339,116458,463.3918792,,
37922,444.6530339,116459,463.3918792,,
37923,444.6530339,116460,463.3918792,,
37924,444.6530339,116461,463.3918792,,
37925,444.6530339,116462,463.3918792,,
37926,444.6530339,116463,463.3918792,,
37927,444.6530339,116464,463.3918792,,
37928,444.6530339,116465,463.3918792,,
37929,444.6530339,116466,463.3918792,,
37930,444.6530339,116467,463.3918792,,
37931,444.6530339,116468,463.3918792,,
37932,444.6530339,116469,463.3918792,,
37933,444.6530339,116470,463.3918792,,
37934,444.6530339,116471,463.3918792,,
37935,444.6530339,116472,463.3918792,,
37936,444.6530339,116473,463.3918792,,
37937,444.6530339,116474,463.3918792,,
37938,444.6530339,116475,463.3918792,,
37939,444.6530339,116476,463.3918792,,
37940,444.6530339,116477,463.3918792,,
37941,444.6530339,116478,463.3918792,,
37942,444.6530339,116479,463.3918792,,
37943,444.6530339,116480,463.3918792,,
37944,444.6530339,116481,463.3918792,,
37945,444.6530339,116482,463.3918792,,
37946,444.6530339,116483,463.3918792,,
37947,444.6530339,116484,463.3918792,,
37948,444.6530339,116485,463.3918792,,
37949,444.6530339,116486,463.3918792,,
37950,444.6530339,116487,463.3918792,,
37951,444.6530339,116488,463.3918792,,
37952,444.6530339,116489,463.3918792,,
37953,444.6530339,116490,463.3918792,,
37954,444.6530339,116491,463.3918792,,
37955,444.6530339,116492,463.3918792,,
37956,444.6530339,116493,463.3918792,,
37957,444.6530339,116494,463.3918792,,
37958,444.6530339,116495,463.3918792,,
37959,444.6530339,116496,463.3918792,,
37960,444.6530339,116497,463.3918792,,
37961,444.6530339,116498,463.3918792,,
37962,444.6530339,116499,463.3918792,,
37963,444.6530339,116500,463.3918792,,
37964,444.6530339,116501,463.3918792,,
37965,444.6530339,116502,463.3918792,,
37966,444.6530339,116503,463.3918792,,
37967,444.6530339,116504,463.3918792,,
37968,444.6530339,116505,463.3918792,,
37969,444.6530339,116506,463.3918792,,
37970,444.6530339,116507,463.3918792,,
37971,444.6530339,116508,463.3918792,,
37972,444.6530339,116509,463.3918792,,
37973,444.6530339,116510,463.3918792,,
37974,444.6530339,116511,463.3918792,,
37975,444.6530339,116512,463.3918792,,
37976,444.6530339,116513,463.3918792,,
37977,444.6530339,116514,463.3918792,,
37978,444.6530339,116515,463.3918792,,
37979,444.6530339,116516,463.3918792,,
37980,444.6530339,116517,463.3918792,,
37981,444.6530339,116518,463.3918792,,
37982,444.6530339,116519,463.3918792,,
37983,444.6530339,116520,463.3918792,,
37984,444.6530339,116521,463.3918792,,
37985,444.6530339,116522,463.3918792,,
37986,444.6530339,116523,463.3918792,,
37987,444.6530339,116524,463.3918792,,
37988,444.6530339,116525,463.3918792,,
37989,444.6530339,116526,463.3918792,,
37990,444.6530339,116527,463.3918792,,
37991,444.6530339,116528,463.3918792,,
37992,444.6530339,116529,463.3918792,,
37993,444.6530339,116530,463.3918792,,
37994,444.6530339,116531,463.3918792,,
37995,444.6530339,116532,463.3918792,,
37996,444.6530339,116533,463.3918792,,
37997,444.6530339,116534,463.3918792,,
37998,444.6530339,116535,463.3918792,,
37999,444.6530339,116536,463.3918792,,
38000,444.6530339,116537,463.3918792,,
38001,444.6530339,116538,463.3918792,,
38002,444.6530339,116539,463.3918792,,
38003,444.6530339,116540,463.3918792,,
38004,444.6530339,116541,463.3918792,,
38005,444.6530339,116542,463.3918792,,
38006,444.6530339,116543,463.3918792,,
38007,444.6530339,116544,463.3918792,,
38008,444.6530339,116545,463.3918792,,
38009,444.6530339,116546,463.3918792,,
38010,444.6530339,116547,463.3918792,,
38011,444.6530339,116548,463.3918792,,
38012,444.6530339,116549,463.3918792,,
38013,444.6530339,116550,463.3918792,,
38014,444.6530339,116551,463.3918792,,
38015,444.6530339,116552,463.3918792,,
38016,444.6530339,116553,463.3918792,,
38017,444.6530339,116554,463.3918792,,
38018,444.6530339,116555,463.3918792,,
38019,444.6530339,116556,463.3918792,,
38020,444.6530339,116557,463.3918792,,
38021,444.6530339,116558,463.3918792,,
38022,444.6530339,116559,463.3918792,,
38023,444.6530339,116560,463.3918792,,
38024,444.6530339,116561,463.3918792,,
38025,444.6530339,116562,463.3918792,,
38026,444.6530339,116563,463.3918792,,
38027,444.6530339,116564,463.3918792,,
38028,444.6530339,116565,463.3918792,,
38029,444.6530339,116566,463.3918792,,
38030,444.6530339,116567,463.3918792,,
38031,444.6530339,116568,463.3918792,,
38032,444.6530339,116569,463.3918792,,
38033,444.6530339,116570,463.3918792,,
38034,444.6530339,116571,463.3918792,,
38035,444.6530339,116572,463.3918792,,
38036,444.6530339,116573,463.3918792,,
38037,444.6530339,116574,463.3918792,,
38038,444.6530339,116575,463.3918792,,
38039,444.6530339,116576,463.3918792,,
38040,444.6530339,116577,463.3918792,,
38041,444.6530339,116578,463.3918792,,
38042,444.6530339,116579,463.3918792,,
38043,444.6530339,116580,463.3918792,,
38044,444.6530339,116581,463.3918792,,
38045,444.6530339,116582,463.3918792,,
38046,444.6530339,116583,463.3918792,,
38047,444.6530339,116584,463.3918792,,
38048,444.6530339,116585,463.3918792,,
38049,444.6530339,116586,463.3918792,,
38050,444.6530339,116587,463.3918792,,
38051,444.6530339,116588,463.3918792,,
38052,444.6530339,116589,463.3918792,,
38053,444.6530339,116590,463.3918792,,
38054,444.6530339,116591,463.3918792,,
38055,444.6530339,116592,463.3918792,,
38056,444.6530339,116593,463.3918792,,
38057,444.6530339,116594,463.3918792,,
38058,444.6530339,116595,463.3918792,,
38059,444.6530339,116596,463.3918792,,
38060,444.6530339,116597,463.3918792,,
38061,444.6530339,116598,463.3918792,,
38062,444.6530339,116599,463.3918792,,
38063,444.6530339,116600,463.3918792,,
38064,444.6530339,116601,463.3918792,,
38065,444.6530339,116602,463.3918792,,
38066,444.6530339,116603,463.3918792,,
38067,444.6530339,116604,463.3918792,,
38068,444.6530339,116605,463.3918792,,
38069,444.6530339,116606,463.3918792,,
38070,444.6530339,116607,463.3918792,,
38071,444.6530339,116608,463.3918792,,
38072,444.6530339,116609,463.3918792,,
38073,444.6530339,116610,463.3918792,,
38074,444.6530339,116611,463.3918792,,
38075,444.6530339,116612,463.3918792,,
38076,444.6530339,116613,463.3918792,,
38077,444.6530339,116614,463.3918792,,
38078,444.6530339,116615,463.3918792,,
38079,444.6530339,116616,463.3918792,,
38080,444.6530339,116617,463.3918792,,
38081,444.6530339,116618,463.3918792,,
38082,444.6530339,116619,463.3918792,,
38083,444.6530339,116620,463.3918792,,
38084,444.6530339,116621,463.3918792,,
38085,444.6530339,116622,463.3918792,,
38086,444.6530339,116623,463.3918792,,
38087,444.6530339,116624,463.3918792,,
38088,444.6530339,116625,463.3918792,,
38089,444.6530339,116626,463.3918792,,
38090,444.6530339,116627,463.3918792,,
38091,444.6530339,116628,463.3918792,,
38092,444.6530339,116629,463.3918792,,
38093,444.6530339,116630,463.3918792,,
38094,444.6530339,116631,463.3918792,,
38095,444.6530339,116632,463.3918792,,
38096,444.6530339,116633,463.3918792,,
38097,444.6530339,116634,463.3918792,,
38098,444.6530339,116635,463.3918792,,
38099,444.6530339,116636,463.3918792,,
38100,444.6530339,116637,463.3918792,,
38101,444.6530339,116638,463.3918792,,
38102,444.6530339,116639,463.3918792,,
38103,444.6530339,116640,463.3918792,,
38104,444.6530339,116641,463.3918792,,
38105,444.6530339,116642,463.3918792,,
38106,444.6530339,116643,463.3918792,,
38107,444.6530339,116644,463.3918792,,
38108,444.6530339,116645,463.3918792,,
38109,444.6530339,116646,463.3918792,,
38110,444.6530339,116647,463.3918792,,
38111,444.6530339,116648,463.3918792,,
38112,444.6530339,116649,463.3918792,,
